great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 May 15 2008 	 Great New Hotel 	 stay one night depart San Francisco drive LA , Booked Junior Suite room 2020.i impressed corner location , fabulous comfy King Size bed , large HD tv , size room good bathroom facility . good Views corner room & amp ; park Bay Bridge far walk shop Union squareuse Club room facility free Internet useate breakfast morning restaurant think particular waiter scratch , bill wrong service slow . at standard hotel keep ask thing . food ok eat lot well less money around union squarelove Room , lobby staff door staff pleasant make great first impression . hotel car airport also good value compare Taxi's . would stay Hotel could get similar good weekend rate 
 May 13 2008 	 typical business hotel nothing ! 	 stay 2 night hotel holiday . got great rate travelzoo . ok , new , clean bad location like shop San Francisco ( Union sq block walk hotel ) . must say hotel staff indeed friendly , happy willing help . beside understand excitement previous reviewer hotel . one typical business hotel nothing really special ... ambiance . gym room far small big hotel , really dissapointment . swim pool quite long 2 3 swimmer lap swimming . if business need good bed perfect place . holiday look hotel ambiance , go somewhere else . ... business , wifi free charge .... come ... charge wifi day ? ? hotel wifi complimentary part service .... 
 May 8 2008 	 Intercontinental Happiest Place Earth 	 recently stay Intercontinental Hotel San Francisco conference next door Moscone Center downtown district -- impress happy staff . people genuinely giddy luck land job new property . be proud place show attitude toward guest . I pay slightly high price locate one coveted & quot ; Club Floors & quot ; well reward price difference . club open day evening hour always staff , , happy friendly employee . check hotel , actually feel small sadness would leave -- first come business travel . I highly recommend hotel can not wait till another assignment San Francisco ( ' m medical writer ) . 
 May 4 2008 	 Excellent service . 	 beautiful brand new hotel heart San Francisco 's business district . 
 May 1 2008 	 Loved -- cheap . 	 Stayed Jr. Suite 15th floor . beautiful room fantastic view . perfect weekend getaway wife . extra charge pile quickly . we = $ 15 internet , $ 52 valet parking , $ 12 movie , $ 30 breakfast . course could ' ve get thing , weekend splurge . room not finish arrive ( 2hrs check - in ) call we cell phone let we know room ready . take bag room everything ready we . 
 Apr 27 2008 	 wonderful 	 love hotel . 's brand new ( open February 2008 ) beautiful . stay Jr. Suite 26th floor amazing view city , Bay Bridge , Bay . service friendly , get package include parking breakfast especially CA resident . great bed , robe , bathtub , food , etc . highly recommend . also give we champagne , candle , rise petal bed since have mention wedding anniversary ! 
 Apr 27 2008 	 good stay 	 wonderful week long stay . pay $ 229 per night king deluxe room 29th floor ( 33 floor top 3 floor special amentity room ) .Overall , please nice stay . hotel brand new , course clean comfortable staff nice accomodating . the minor complaint room average size remind suburban Marriott - Residence Inn similiar . bathroom not tub slide bathroom door smash loudly close fast . be also noisey open night . I find pillow soft . could not get comfortable . personal taste not like soft pillow . ' m sure ask , have something else , not get around it . the coffee maker brew one cup time , use special ground cup . not difficult getting , leave maid note ask 6 give twice . happy , love coffee . the tv nice hdtv model , probably 40 - 40 & quot ; . lot movie order lot channel . great deal want watch tv there . the internet wi - fi expensive . buy package plan $ 59 5 day rather $ 15 per day . the lobby bar serve $ 8 pint beer cocktail course . walk seem like mile one day taste good cold , refreshing nice relax . also offer asian cracker nut drink . the restaurant also nice , albeit bit pricey quick dinner -- unexpected hotel restaurant . 's nouveu italian , fancy pasta meat dish -- fancy , trendy & quot ; foam & quot ; . $ 30 entree , pasta dish close $ 20 . entree la carte , side , vegetable , etc . $ 6 . dinner 2 water drink $ 72 tax tip . the concierge excellent print list nearby restaurant walk direction , variety cuisine price range . typically restaurant area going run around price hotel restaurant . inexpensive quick restaurant food court mall one block hotel . we purchase & quot ; muni passport & quot ; airport $ 24 . 7 - day pass . also 3 - day 1 - day pass . great bargain consider cable car $ 5 way two trip fisherman 's wharf . use cable car muni rail car get around town . not take traditional bus . muni name city bus system -- cable car , light rail bus . not include Bart regional rail system . the hotel convention area city . short blocks union square shopping area . everything else cab muni ride away . 
 Apr 19 2008 	 one word ... amazing ! ! 	 husband celebrate wedding anniversary weekend 11th . picky hotel , usually enjoy Vegas style room far exceed expectation . staff wonderful . not use spa pool area can not comment . room 15th floor incredible city view . huge suite . next time , would stay side building bay view high . clean , fresh , comfortable . tell anniversary , bottle champagne ice glass wait we . Rose petal bed night . huge bathroom full wall window . downside , breakfast buffet limit . good food hubby picky main egg plate crab scramble egg muffin . also , small area eat . walk distance Union Square cable car ( get pier 39 / fisherman warf ) . parking expensive able park car across street $ 50 whole weekend ( not use car ) . not eat restaurant . actually , dinner great place call John 's steakhouse . quaint , busy , crowded ( like atmosphere ) fantastic steak halibut . stay , sure ! ! 
 Apr 15 2008 	 give time ... ! 	 stay hotel long weekend boyfriend often stay IC hotel throughout world . give beautiful suite access Club provide breakfast afternoon cocktail . overall , be nice modern hotel well appoint room incredible view ( least high floor ) . outside terrace also nice touch especially weather cooperate . the location central enough reviewer mention taxi driver not necessarily aware location , hassle get hotel , get cab front well . experience several issue stay : lose room service order ( write wrong room # ) ; FedEx package never bring even though receive 2 day prior ; call ahead taxi never honor ; Club repeatedly run food / wine / clean plate , etc . use I - spa 2 separate treatment fantastic without issue . ' m sure problem resolve work kink . would give another try month . 
 Apr 15 2008 	 back ' hood ... be change 	 trip business husband , pleasure . use work 3rd & amp ; Howard big red building , come back area like come home . area SOMA change drastically , good . 's good see good neighbor arrive street . though can not say Intercontinental Building thriller outside , room great inside . hotel lobby nice clean , though really full lot personality . staff still adjust , super nice welcoming . moment walk room , 1903 , know vacation - perfect looking . usually like small boutique hotel , anonymity nice trip . love south west face view room , floor ceiling window wrap around corner , sun streaming late afternoon . night love come room leave light see life city . morning nice drink coffee watch people walk work . the bed probably comfortable bed ever sleep , pillow great ( neck cramp ! ) , room immaculately clean ( be brand new ) , quiet night . say last two night someone next door could hear little wall , overall hotel quiet ( think maybe part not full , also think build well ) . great park right - huge bonus ! downside right 5th would little guard walk around night woman . ' ve stay busy area SF feel fine come home later night single woman business traveller , area still little sketchy . not go past 5th , always stay 4th . internet free - huge downer . $ 15 / day . plus side check - in online free business center . hotel definitely design bump business traveler 's expense report . beware room service automate fridge . nice small & quot ; personal & quot ; area fridge go Whole Foods nearby get yogurt oj morning . I great time would come back price right , love soma . 
 Apr 14 2008 	 Great New Hotel Convention Center Staff need help 
 Apr 13 2008 	 Excellent hotel -- watch upcharge ! 
 Mar 31 2008 	 stay ! 
 Mar 30 2008 	 nice ... 
 Mar 28 2008 	 Terrific Hotel 
 Mar 26 2008 	 wonderful Anniversary 
 Mar 19 2008 	 meet Expectations 
 Mar 17 2008 	 nice quite world class 
 Mar 11 2008 	 great stay 
 Mar 11 2008 	 still work detail 
 Nov 16 2009 	 ? ? ? ? ? ? ? ? ? 
 Nov 4 2009 	 excellent hotel 
 Oct 7 2009 	 Sehr empfehlenswerte Business - Hotel 
 Sep 20 2009 	 ? ? ? 
 Sep 2 2009 	 Magnifique 
 Sep 1 2009 	 Sotto le aspettative 
 Aug 20 2009 	 Top - Hotel 
 Jun 18 2009 	 jede Extra kostet 
 Mar 5 2009 	 Belle camere pulite e buona posizione 
 Mar 3 2009 	 Schick und steril 
 Feb 26 2009 	 Superbe hôtel 
 Jan 13 2009 	 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 
 Oct 10 2008 	 che dire ... favoloso ... 
 Sep 30 2008 	 Buena opcion pero volvere . 
 Sep 28 2008 	 Super schöne saubere und komfortable Zimmer 
 Sep 11 2008 	 ¡ Muy bueno ! 
 Sep 10 2008 	 hôtel magnifique ! ne pas manquer ! 
 Sep 4 2008 	 Muy buen hotel buen precio 
 Jun 3 2008 	 Vue à couper le souffle 
