$ 	 $ 1800 Stolen room Sofitel New York Thanksgiving weekend ... hotel security & amp ; NYPD make report & amp ; said & quot ; likely & quot ; inside job & quot ; & amp ; good luck try recover loss & quot ; ... ' ve contact hotel manager say & quot ; deal NYPD never contact neither hotel regard steal $ ... responsible ! & quot ; ... would assume call 4 star luxury hotel would hire license / bond professional housecleaning / staff work apparently ! ... warn everyone stay hotel ... overrate ... booked & quot ; luxury king & quot ; room upon arrival give small standard room queen bed claim overbooke ... complain 20 minute , apathetic staff faux french accent major attitude finally agree comp us breakfast ... unbelievable ! ! ! definitely bad hotel stay ' ve ever encounter New York . frequently travel worldwide business & amp ; pleasure & amp ; never rob hotel room & amp ; treat poorly ... stay away hotel ! ! ! 
 steal money horrible customer service 	 book luxury king room check hotel give room key . notice room queen room call front desk make sure , say yes , queen room sell would comp we breakfast next day would also upgrade we junior suite king room last two night . think fair enough accept . next day someone move luggage new room everything go great . hotel seem little date , run kind way . 's great area like near Times Square . pet friendly dog we . end story would wonderful one , not . we gather thing check hotel partner notice money steal shaving kit . couple thousand dollar . immediately call hotel security insist call NYPD . indication room break clearly hotel employee . also , cash leave trip still full day NY . manager nothing let we keep room leave flight . top check person behind front desk try charge we breakfast say compe we . , would think suppose luxury hotel would note reservation state happen we would acknowledge plight , alas , , ask see manager still not acknowledge happen . call general manager , Florian Shutz , essence tell nothing could would help we take responsibility employee . guy would good testify Congress good give straight answer . either hotel thief work , hotel burgle guy / girl get room without key bust door . 
 Problem Solved ... 	 stay Sofitel New York November 25th - 30th time US Thanksgiving . first let say stay Sofitel Miami London - impress we review website Sofitel New York encourage we stay New York . stay New York numerous time far good value money . stay W midtown last time pay almost double bathroom could close door sit toilet - happy size quality hotel room . great location wonderful room . nice restaurant GREAT gym . staff wonderful one exception . story . I pay two room - junoir suite king room side side travel 5 yr old , mom sister law celebrate mom 's bday . plan put daughter sofa bed suite , mom king bed sister law king room . check breeze midnight , go pull sofa bed night find sofa fact sofa bed . call front desk tell yes , guarantee sofa bed , would figuure something night move we morning . 1 am finally go downstairs get answer go deal problem . front desk clerk clearly know ( discover rollaway bed entire hotel ) try good . evening manager saunter tell mom would sleep curl couch blanket alternative - quickly reply mom 60 year old would sleep curl couch - would find another room night sort morning - could displeased give we room night - sourly without apology . total JERK someone deal public . mom go bed new room fine - felt would resolve everything . morning amazing day manager approach us - apologetic clearly embarasse dealt night suggest mom take complementary room entire length stay . surprised shock - think one we would sleep rollaway entire 5 night - also send cake mom wish happy 60th chocolate we inconvenience . tell EVERYONE feel hospitality industry - make people unbelievable experience remembering - always recommend Sofitel young man action . already lovely hotel , go way make UNBELIEVABLE hotel great , great experience we . hope General Manager read comment promote guy understand business - already plan trip involve another Sofitel . come back 1000 time business . way go sofitel make guest know want ! ! 
 Sofitel -- Great NYC Family Getaway Hotel 	 Thanksgiving family vacation ( include 6 adult 9 child ( age 1 - 11 year ) make even enjoyable warm welcome receive Sofitel . staff could not friendly helpul . room good sized , clean , well appoint , comfortable . little touch like separate shower bath tub , small box chocolate , turn service lovely classical music Bose speaker appreciate even young member family . kudo make Sofitel lovely , elegant oasis midst hectic mid - town Manhattan . PS -- -great location many tourist & quot ; hot spot ! & quot ; 
 recommend 	 stay four night hotel nice especially big city location . ideally situate . get breakfast include bonus work expensive nice hotel . staff friendly helpful . 
 live expectation 	 Room - Hotwire 4 star rating well deserve sofitel.-staff fast , efficiant curdious.-decor edge opulant.-fridge deliver room extra charge.-prepriotory bed ensemble amazing ! -As high end hotel , pay use phone internet.-only 1 minor issue find work ice machine.-unbelievably quiet , hear 1 siren room . location-15 minute walk north Central park-15 minute walk south Penn station / empire state building-2 minute walk times square / broadway-5 minute walk Rockefeller centre / Saks fifthe ave-2 minute walk near subway station- $ 60 cab Newark airport $ 40 cab JFK ( take public transit ) -close many well review restaurant DB Bistro Moderne , Bubba Gump Shrimp Co . 
 perfect comfiest bed ever ! 	 arrive back three night stay Sofitel really fault . location great , short walk Times Square ten minute walk shop 5th Avenue Abercrombie Fitch , Bloomingdales , Tiffany ' etc etc well lovely Central Park . room 2017 , view Empire State Building Chrysler Building . room lovely , bed comfiest ever sleep room bathroom immaculate . room also quiet . staff attentive , friendly ball . breakfast include rate find Red Flame Diner door perfect feed start day . would hesitate recommend hotel back NYC would certainly stay . 
 right . 	 stay three night week ago partner friend love hotel . ask room next door high floor . request meet room , 2114 perfect . noise whatsoever one comfortable bed ever sleep . bathroom wonderful amazing shower good part bath . relax bath end day New York wonderful . towel plentiful check replace daily housekeeping perfect . every evening bed turn fresh bottled water leave bed . cocktail bar every evening go superb . whoever behind bar charm helpful staff encounter . not eat restaurant seem busy weekend . husband use gym twice impressed . hotel real 1930 's feel , romantic great lobby fire seem lit time . would definately go back would recommend friend . time , not see child . however , kid old enough go New York we would not hesitate stay . 
 nothing good 	 one hotel confirm high storey room u book it.very good smile service.location perfect . 
 good service could friendlier 	 good stay great location . feel staff could polite esp pay much . room nice not notice excess noise other complain . 
 fantastic location ! 	 return long weekend NY . first visit NY really please stay Sofitel . location fantastic , 5th 6th Avenue , short stroll Time Square . girlie shopping break , book twin room . room reasonable size bed really comfortable . bathroom nice . complaint whatsoever . iron / iron board room good hairdryer . tea / coffee make facility , maybe be british thing . anyway , find Starbucks nearby 5th Ave early coffee ! complimentary evian water room . we not eat drink hotel , restaurant seem popular large group people . the staff helpful . leave luggage hotel check return 6 hour later , able weigh case make sure not 23 kg limit ! 3 computer little room lobby free internet printer . never problem availability . wi - fi room , charge . the hotel not cheap . fact not think would able stay twin room expensive basic double , find good deal Expedia save £ 250 compare price booking flight hotel separately . good time go - Thanksgiving sale start ! ! would recommend hotel anyone want bit luxury central , quiet location . 
 Nov 2 2008 	 Excellent Hotel 	 stay theis hotel three night shopping break big apple . the location hotel excellent , mid town 5th ave.we book early early receive upgrade , room get beautiful spacious , bathroom also spacious . we find staff helpful . quite niec bar int hotel , relax day shopping . eat one evening hotel meal lovely . breakfast expensive compare deli 's surround area drink compare home- wine $ 13 .Overall delighted hotel , pick tripadvisor 's recommendation disappointed think added trip ! ! would stay 
 Nov 1 2008 	 Beautiful Hotel 	 great place stay NYC . hotel locate 44/45th street 5th 6th ave . 's close Times Square , Bryant Park ( Ice rink moment ) , Subway , plenty restraurant ( obviously , 5th Ave ! ) . stay Queen room , would & quot ; basic & quot ; thay , lovely . bed really comfortable load fluffy pillow ! slipper dress robe provide huge tv . also give bottle evian evening . this room lovely place return long day 's trot around city . the bar restraurant downstairs nice , food overprice . be aimimg high menu , sort & quot ; fine dining & quot ; experience , be quite hit mark , would go elsewhere . 's sort food be , try & quot ; DB Bistro Moderne & quot ; two door street ( 44th head towards 6th ave ) ; fois gras stuff burger pretty original ! 's also organic deli door away 45th street . be foodie , tread carefully NYC . not pop look nice , get good guide book take time ! 
 Oct 30 2008 	 Sofitel grand ..... 	 reviewer say hotel lovely , lobby bathroom beautiful . room 16th floor , great view . main complaint , check informed privilage card replace card point would use Feburary 2009 .... fair enough . oh , way free drink check long available , darn ..... ok ..... ah , late checkout long available either , oh come ..... could email informed change .... 
 Oct 29 2008 	 Loved Sofitel 	 return four night break NYC stay Sofitel . agree previous reviewer , location excellent major landmark . hotel really lovely . get upgrade suite top floor ( 29 ) ! food hotel really good . mostly eat bar menu expensive get . pleasant surprise . breakfast Red Flame street recommend reviewer find really much food , however typical american diner love experience . would definitely stay Sofitel Hotel would recommend everyone . 
 Oct 24 2008 	 Perfect location citytrip 	 stay five night Standart Room . location hotel fantastic ! 5 Minute walkt Times Square 5th Avenue . room clean hat comfort need . despite central location noisy night . surprised recommend hotel anyone . 
 Oct 23 2008 	 Loved Sofitel ! 	 stay Sofitel New York 5 night honestly fault hotel . location spot - couple block away Times Square / Broadway/ 5th Avenue ..... room size New York really good , comfy large bed massive flat screen tv . room spotlessly clean good powerful shower never hear outside noise . we couple drink hotel bar good drink New York expensive everywhere ; drink competively price get bonus sum complimentary cheesy snack olive ! would definitely recommend hotel would stay . 
 Oct 15 2008 	 Great Hotel ! 	 husband return 4 night stay Sofitel . hotel clean comfortable king - size room pleasant surprise comment small hotel room NYC . hotel ideally locate explore tourist site . concierge helpful book restaurant , transport etc ' with pleasure ' also find doorman absolutely great finding taxi ! two hotel nearby , always easy task cheerfully & amp ; willingly - even go street locate taxi free . check late greet courteously friendly staff duty . allocate room high floor - request view - confirm high , problem move different ( big ! ) room low floor . we good room service lovely return tiring day , turn - down , comfy bed , great linen ! receive small box chocolate pillow extra , pleasant surprise ( although wonder happen one night ! ) . enjoy breakfast hotel ( find nearby cafe standard expect USA ) - cocktail coffee ' nibble ' lounge , provide pleasant respite dinner . grouse would brunch & amp ; dinner menus , rather uninspired . two waiter would like commend , helpful attentive - also intrude .... edmund tall waiter restaurant , -whose name unfortunately not get , not wear nametag . we would return Sofitel NYC , good attitude staff towards client fantastic location . 
 Oct 11 2008 	 Fantastic hotel 	 stay Sofitel April . 10th wedding annivesary . contact hotel confirm book advise celebration . not want anything disappoint well half . when arrive 1.00pm ( fly Delta - disappoint another story ) advise early check could leave bag hotel look around . take we straight reception able check . stayed floor 26 . get room upgrade suite - absolutely fantastic . nothing praise America treat people . perhaps ' ve lucky love there . bed good ever sleep , cleanliness nice touch make dream annivesary . staff charming quality hotel second none . shop : close everywhere - 5th avenue , time square , central park . 2 day bus tour go Brooklyn aside bus walk everywhere . Felt safe time . previous comment reviewer go breakfast diner 30 second hotel . good start day . New York want bit luxury close area hotel . well half want go back ! 
 Oct 10 2008 	 Holiday lifetime 	 partner stay Sofitel New York 10 fabulous day . give room upgrade check lovely big king size room great view Rockefeller Centre . Room tastefully furnish big , comfortable bed ever . big flat screen tv odd time want chill . staff friendly helpful hotel absolutely beautiful . evening turn service lovely extra touch unexpected New York hotel . review indicate hotel close everything even close expect . 5 minute walk Times Square Grand Central Station . 15 minute walk Central Park . 2 minute walk 5th Avenue ( great place buy engagement ring ! ! ! ! ) . would highly recommend hotel definitely stay next visit New York 
 Oct 8 2008 	 Nice 	 generally book hotel Priceline travel website , however specifically want stay property birthday surprise girl . I read many review contact hotel directly book make small personalize request . handle trouble . upon arrive hotel , room book available bit upset wait ( could give accurate time ) . room , plush . know & quot ; sizable & quot ; room Manhattan would appreciate this . we order room service one meal want go . however , extremely poor . manager take care bill upon check . quick painless . overall , impressive stay . obviously , like anywhere Manhattan , little pricey , quite nice . 
 Oct 7 2008 	 Fantastique Sofitel 	 spend 5 night fantastic hotel . loved lobby gorgeous flower . situate perfectly Times Square , Broadway et al . hotel staff fantastic - give we upgrade without ask . room excellent - particularly shower . would totally recommend hotel occasion . 
 Oct 6 2008 	 Loved Sofitel 	 first rate , first class hotel short walk Times Square . room fabulously well appoint spotlessly clean . staff friendly helpful . lucky enough give suite room - good hotel ever stay . suite enormous huge bed . seperate lounge 2 huge flat screen TV 's . marble bathroom big bath seperate shower . room service breakfast first class ! wheeled room 's table - feel luxurious ! 
 Oct 2 2008 	 Superb convenient 	 spend long weekend part anniversary trip . clean , comfortable convenient everything . staff helpful friendly . consierge well ever experience . room large lovely reluctant leave . breakfast well ever . 
 Sep 29 2008 	 Sofitel New York -a wonderful experience 	 Sofitel New York one good International Hotel experience . stay total 7 night . room wonderful , staff helpful . breakfast great overall Hotel Oasis heart busy city . pleasure return peace quiet Hotel busy day sight see shopping . the central location make easy access part New York city foot taxi . love Hotel . 
 Sep 28 2008 	 beautiful ! 	 incredible hotel service . rate # 1.booked hotel 's website get & quot ; 3 night getaway & quot ; $ 426 / night . , book early enough , get decent rate ( NYC ) . want extend stay rate would $ 770 , decline . go Casablanca $ 419 / night ( see review ) - good . the quality room exceed expectation . everything new perfect . 42 inch Plasma TV , bathroom , closet , bed , furniture , central A / c ... amazing . also , perfectly quiet . must hard NYC.We eat Red Flame diner street breakfast . be pretty good deal . try hotel restaurant . internet service additional cost T - Mobile . great time ! 
 Sep 26 2008 	 Honeymoon NYC 	 start honeymoon visit NYC , many hour spend review hotel NYC om Trip Advisor , finally decide go Sofitel . first arrive hotel delight choose place , hotel lovely outside , lobby inside beautiful well check smooth , receive free upgrade executive suite 26th floor since honeymoon ! ! start trip , view lovely , room huge seperate living area , 2 large LCD tv room well whic nice , 2 mini bar be not overly expensive , NYC , $ 7 beer . the hotel bar nice quiet well , also use th gym find excellent fill top range equipment , free internet access lobby well nice touch . the staff superb , take luggage us arrival brough room , concierge well although do not use they . we eat wonderful restaurant do not sample hotel food , overall positive thing say hotel . location perfect , beautifully keep well maintain , oh yah sofibeds suit comfortable bed ever sleep on . Book Sofitel , love like 
 Sep 22 2008 	 great hotel 	 huge room , clean , lovely bathroom , comfy bed , nicely decorate . great location everything . slight issue slow check - in tend employ french staff . 
 Sep 21 2008 	 Loved Sofitel 	 book Sofitel Hotel via internet . really good location , minute walk Fifth Avenue , ten minute Times Square although central New York , tuck away quiet street several hotel . always feel comfortable return late night hotel . book two deluxe queen sized room identical photo website . room 11th floor , spacious clean . bed really comfortable mattress topper , pleasure get end hard day sightsee hotel quiet , can not hear traffic noise guest ! bathroom lovely , beautiful large stand - in shower separate bath . sofitel provide Roger Gallet shower gel body lotion , preferred hotel 's shower gel end use product . hotel hairdryer also actually work well will not take mine next time . book room - only , not breakfast hotel nice restaurant hotel . choose go diner road hotel call Red Flame ( turn right leave hotel ) . excellent breakfast less $ 10 pp . include omlette , pancake maple syrup , cook breakfast fresh fruit salad croissant even porridge . try another place one morning , could not compare . we fly UK Newark pre - booked transportation hotel £ 38 Expedia ( four we ) . end wait hour airport transportation minibus . cost saving way get hotel Airport Express coach . Newark drop 5th Avenue , 42nd street five minute walk hotel , cost $ 25 return $ 15 single would probably use next time . choose get taxi hotel airport return agree price $ 120 ( sure good price , four we ) . hotel provide computer hotel lobby give free internet access , really helpful want check return flight get information attraction . staff hotel could not helpful friendly always happy offer advice provide map information . would definitely stay , love . 
 Sep 17 2008 	 Faultless 	 Perfect every wayLocation , value , comfort , service , foodDo not hesitate , book 
 Sep 17 2008 	 Fantastic ! 	 read lot review TripAdvisor , different hotel NY , finally deside Sofitel New York . we stay 5 night hotel , not think could found anything well ! yes , quite expensive , 4 star hotel central NY ( even 3 star hotel expensive ... ) hotel close everything , walk probably 4 - 5 minute get Times Square . we queen size bed , room pretty good size . bed comfy , pillow soft ... one reason pick hotel bathroom ! bit small look picture , supernice clean ! ! shower bathtub ( separate ) . lot space place soap shampoos shower also lot space toiletry sink mirror . handy makeup - mirror well . the aircondition work well , noisy ( something experience american hotel ... ) get room 9th floor , trouble traffic noise street . the staff supernice helpful . concierge help we booking helicopter sightseeing , distance within city , umbrella rain help we weigh bag leave airport . we try restaurant hotel , definately look nice . if want cheap breakfast ( egg , bacon , hash , pancake etc ) go hotel right ( west 44th , towards Broadway ) restaurant call Red Flame ( think .. ) , like diner see movie : ) : ) , ... red sign door , fast service , smile staff good food ! definately stay Sofitel go back New York . fantastic hotel situate heart Manhattan . 
 Sep 15 2008 	 great hotel great location .... 	 book Sofitel trip New York base review Tripadvisor . say absolutely exceed expectation ! trip New York wedding present husband main purpose see US Open Men 's Tennis Final . on arrival tell upgrade Suite 18th floor . say room stun separate living dressing area . marble bathroom huge bed comfortable . room spotless clean daily . bed turn every night chocolate 2 bottle water leave night also . our room view Chrysler Building view wake spectacular ! due rain hit New York Saturday 6th Sept tennis final re - arrange Monday day due return home . Brook Concierge desk fantastic contact Ticketmaster sort ticket also re - arranged flight home ( minimal cost great mean non transferable ) . also allow keep amazing suite offer late check Tuesday extra cost extra night rate pay original booking . the hotel great location walk pretty much anywhere midtown . the hotel also great bar use get glass champagne ( give complimentary ticket arrival ) .All great experience hotel would hestitate go back ! hotel bit pricey certainly well worth ! 
 Sep 14 2008 	 surprisingly poor bed 	 book room queen size bed long weekend . get room realize bed feather . husband allergic . also give double bed . ask bedding change . change , replace really substandard . mattress pad cheap wrinkle we sleep . one point try straighten , realize mattress cover feather debris . next day ask vacuum happen . mattress good mediocre ; could feel springs mattress sleep . expect Sofitel . the surprising thing food debris floor . Cherrio , yes cereal , floor , remain stay . otherwise room quiet , good curtain , lovely tv bathroom . bathroom nice shower big bathtub . three computer lobby , useful obtain boarding pass trip home . we great time New York , Sofitel rather disappointing . 
 Sep 5 2008 	 Fantastic Best ever ! ! ! ! ! 	 moment arrive day leave ( sad ) good hotel stay whilst New York . please believe say picky choice hotel , last time stay Four season Sofitel outshine mile . staff fantastic every department nothing much trouble always meet smile bonjour . room lovley big clean , bathroom great super high class product power shower die . Gaby bar restuarant great , food superb ( three breakfast , lunch dinner ) bar relax great range drink . location hotel also great get around right centre thing without noisy , hotel situate nice quiet street , lobby fresh cool walk free internet lobby great touch ( always avaialble within minute ) .please take advise miss great hotel fantastic stay already book go back next year , thank sofitel NEW YORK 
