Perfect 	 beat hotel price location . Strip , corner across Caesar Bally 's caddie corner fountians Bellagio . watch fountian room $ 60 night . hotel use Barbary Coast . 4 story tall one old strip . room update since Harrah 's take 2007 , still antique feel . casino small , three table locate front door & quot ; poker room & quot ; . Waitresses come constantly free drink casino , even cheap machine . prefer large casino luck casino , may great casino , great location great place stay . breakfast good . 
 brilliant location ... love place ! 	 plan Vegas trip year ago start sifting page page hotel review try find good place stay . look highly price option ( partner really want stay venetian , could not get good deal time visit ) . start look highly rate option , Bill 's come top , time time . check price could not believe low cost would hotel locate centre Vegas Strip , opposite Caesar 's , Bellagio , Bally 's Paris . seem good true , could not resist . Bill 's disappoint . obviously Bill 's grandeur Bellagio 's lobby , amazing show Caesar 's magnificence Paris ' ornate building , charming Parisien street half size replica Eiffel Tower . however , Bill 's step away - . room double queen sized upgrade check get Strip view - good $ 20 night could spend . overlook Bellagio 's fountain delight everytime dance variety different musical style . also great view Eiffel Tower room . room clean , regularly service . need , 40 & quot ; plus sized tv hung wall tv pay per view need ( not switch - Eiffel Tower fountain enough we ) . Bill 's famous Steakhouse restaurant ( even $ 5.99 Steak & amp ; egg deal midnight 8 am ... never get chance try , speak several people Steakhouse love ( people come big hotel Strip ) . eat Victorian Restaurant , popular - basic quick meal chinese menu top . enjoy food stroll Caesar 's see Cher concert . need taxi . coffee bar ( Seattle 's good ) open long hour - manage get much need java early start Grand Canyon - 5:30am ! Drai 's hour lounge highly recommend we Red Rock Canyon tour guide one good city ( not stamina try though ) . catch one Big Elvis show ( 300 pound Elvis impersonator ) - awesome ! later day hear guest belt Phantom Opera song Karaoke bar - amazing hard believe not professional - atmosphere electric good fun . summary - probably gather - big fan Bill 's Gamblin ' Hall & amp ; Saloon . need swimming pool and/or fitness centre walk neighbouring Flamingo hotel . stay fine hotel around world , yet fellow traveller agree would stay Bill 's next Vegas visit . way , write poor service Bill 's not know get - everyone welcome friendly . quite noisy night ( lot siren car horn night ) light sleeper need earplug . want great location great deal would definitely recommend Bill 's . 
 choose Bill 's be budget ! ! 	 stay 11/26 - 11/29 . 's deal : afford stay Bellagio Caesar 's ... . perfectly center strip absolutely beautiful inside ! however , like can not afford room $ 250 + night , definitely choose Bill 's . be beautiful , be really chill old Vegas kind charm . course , be amazing / excellent location . room partial strip view top Eiffel tower , fountain strip- cool ! not street noise ( room 138 ) not charge we extra room . big king bed , roomy , nice little vanity claim huge flat screen tv . would MUCH rather choose stay Bill 's Flamingo , Harrah 's Imperial ... price / location equivalent SOOO tacky ! mean , basically ugly lame . 's much go inside seem old weird . similar Excalibur , Circus Circus , etc . tacky cheap . 's difference & quot ; inexpensive & quot ; & quot ; cheap & quot ; . Bill 's inexpensive . plus , least Bill 's be get nifty charm , get room snap , location brilliant Big Elvis headline week . con : 1 . could not get temperature warm , keep fiddle thermostat . 2 . real quilt bed ... bring will fine . ( although , probably ask thick blanket ) 3 . water shower tend go drain well water pressure cool window shower totally make ! victorian restaurant GREAT breakfast cheap . yum . not eat dinner highly recommend breakfast . really , people , choose Bill 's can not afford pricy hotel . will not disappoint . 
 Location Location Location ! 	 4 we stay Bill 's 21 - 27 November 2009.we arrive mid afternoon , cab drop Flamingo , 5 second walk check - in . check - in - line , wait & amp ; receptionist even know name ! get room 222 & amp ; 216 . 216 . partial strip view , free , strip view extra $ 20 night . see photo 's brilliant view , eiffel tower & amp ; bellagio fountain , sure ' proper ' strip view need ! room large , comfy bed , clean , iron & amp ; iron board - everything need . downside roadwork right outside room noisy . however , earplug sort ! exhaustion sort rest trip ! not much gambling Bills 's worth join player club still get free t - shirt & amp ; $ 16 hotel bill . casino bit smokey bad other . think come England smoke indoor ban 's noticiable be long use ! coffee every morning Seattles Best Coffee hotel - good stuff . also breakfast victorian Room one morning - really , really good egg benedict . loved location - price ( pay $ 280 + tax 6 night ) beat hotel . 
 Perfect location great time . 	 1st visit Vegas stay along other week + October look several Hotels . make fantastic choice location service even well expect . book room 420 great view Eiffel Tower good view Bellagio fountain . size room enough we ( 2 adult 1 child ) bathroom layout work perfectly we separate dressing room sink . also up - grade last couple night 1 bedroom suite , highly recommend . stay Penthouse lake view suite Bellagio ( book UK prior departure celebration ) still say intimate feel Bills would would return . ' award win ' victorian restaurant exactly other describe ( constant reference ! ) fair quality food overprice . the casino staff , whole , extremely pleasant ( , make loss ! ) reception / concierge service first class . as noise , room overlook strip expect ... not much problem long expect certainly not warrant anybody complain . like major city , stay room overlook tourist site will not perfectly quiet . for price location alone would recommend Bills , throw rest would say real bargain . 
 Dec 8 2008 	 excellent location value ! 	 travel 32year GM stay Vegas many time well hotel . retire pay way . the hotel excellent value second none location . the room , clean face Bally 's could also see fountain Bellagio . night siren issue . sleep whole night uninteruppte . 5 night . the food victorian room Bill 's Steakhouse excellent . it issue check plenty free parking . next time go , find . 
 Dec 4 2008 	 great location 	 return 10 day Vegas , first trip trust tripadvisor review aspects.we decide Bills Gamblin Hall due largely positive review price location dissapointe . the hotel room spacious large LCD tv wall ( use much ! ) .The view room lokke onto Eiffel Tower could see Bellagio Fountains , note ask wish upgrade ' view ' room $ 20 night ( use free ) .All can not beat place location walk round big hotel happy choose Bills big hotel must take half day check - in . the staff friendly helpfull would definetely stay . 
 Dec 4 2008 	 Fantastic Location ! 	 decide book hotel part stay Vegas honeymoon , read review traveller . say , disapointe . fantastic location , right middle strip , across Ceasers Bellagio , could even see fountain show window . the room large , clean , provide coffee maker upon request , many hotel Vegas seem . good thing fact could room , Strip 5 min , unlike much large hotel seem get lose Casino floor try get ! look good deal , great location Strip , can not go far wrong place . spend money fancy hotel room , spend time ! spend show instead ! 
 Dec 2 2008 	 good bargain Strip 	 be look hotel 's smack bang middle Strip , without fancy name price go , place . hear friend , can not stop thank advice . Bill 's locate corner Las Vegas Blvd East Flamingo Rd . corner Ceasars Palace , Bellagio Bally 's , join overhead walkway . the room huge , compare , clean tastefully decorate . room great view Strip , Flamingo side , hey , spend time hotel room Vegas , unless be honeymoon ! ! ! also security guard ground floor elevator , make sure guest give access room . great idea . while hotel may huge ( . room ) , make service . check quick , not wait long table Steakhouse Restaurant dinner . staff friendly , willing answer question . guest access pool Flamingo next door , monorail station also locate behind Flamingo . also Duece bus stop close . bus allow travel Strip $ 5.00 24hr period . Great Value ! go back Vegas , definitely stay Bill 's . 
 Nov 29 2008 	 Good Value 	 get back Las Vegas stay Bill 's . problem what - so - ever ; quick check - in room clean comfortable . ask coffee maker fridge ahead time room arrive . ask , bring immediately . leave note housekeeper leave coffee though , big deal . like Bill 's fact security elevator show room card order get room , first time ever Vegas , like - feel safe . look hotel clean , comfortable good value money , stay Bill 's . look frill , keep look . 
 Nov 29 2008 	 fantastic absolutley love 	 stay 8 night fantastic , room large clean staff helpful friendly , especially Donny bellhop . mention hotel great location easy get room . check take 2 minute . play machine casino whilst play cocktail waitress come round frequently . $ 2 hotdog good 99cent margarita . ( bit good ! ! ) would definatley reccomend hotel anyone stay next time Vegas . 
 Nov 24 2008 	 bargain get rag 	 Bills ( formerly Barbary & quot ; Coast ) use one Las Vegas 's good bargain ... low room cost , big room , large plasma tv , good location near Bellagio / Paris , friendly staff , low minimum table . trip , though , property start look little ragged , subpar housekeeping , minimal ammenitie . room , strip , exceptionally noisey . rate LAS come , think may last visit . 
 Nov 23 2008 	 great spot stay 	 book location Allegiant Air ( Bellingham , WA ) price include air hotel . disappointed . yes , old hotel small compare other strip . group stay Imperial Palace 10 minute walk room get strip , 2 minute walk room strip . also could see Bellagio fountain window . another bonus central overhead walkways Bally 's Caesars right corner Bill 's . other mention , noisey night , turn fan a / c fine . good deal 99 cent margarita $ 2.00 hot dog . not miss ! not eat Bill 's read food Ellis Island Casino go excellent breakfast . $ 4.99 8 oz . steak egg breakfast special deal ! also go Peppermill Restaurant , Riviera , breakfast . great food large portion , quite deal Ellis Island . we go try Battista 's Hole Wall , behind Bill 's , never make . , read great value . price $ 20.95 spaghetti include soup salad wine want . pasta dish $ 22.95 $ 24.95 , include soup , salad wine . try next time LV.We would definitely stay Bill 's . 
 Nov 18 2008 	 great comfortable hotel 	 Discovered Bill 's casino last year girl 's weekend enjoy atmosphere casino much decide actually stay Bill 's year . room comfortable clean plenty space . casino staff friendly helpful . request efficiently handle pleasant staff . Donny , bellman , helpful store bag , hail cab , give advise especially friendly & quot ; Ladies today ? & quot ; Use Flamingo 's pool nice bonus . walk many big hotel shock lineup registration desk , Bill 's quick easy . hotel small enough staff know feel safe . long night feel like come home . we would recommend Victoria Dining Room though , food terrible staff less keen anything . guess figure 2:00am serve anything people eat . stay Bill 's yearly pilgrimage Vegas . 
 Nov 18 2008 	 great location great value 	 hotel American Tour , Bill ' Gamblin ' Hall & amp ; Saloon choose read review Trip Advisor . we disappoint hotel live highly recommend reputation . previous visit Las Vegas , ' stay really big hotel like MGM Grand Caesars Palace course impressive . one want queue airline style line 20 people check . ! Bill ' big enough fun small enough able walk pace entrance reception check immediately . we arrive rental car ( dollar – good ! ) drive hotel car park guy charge welcoming say problem leave car right till check give we direction dollar car drop , conveniently situate immediately opposite , Bellagio Hotel . the check - in staff courteous friendly room excellent . furnish heavy victorian style keep theme place large comfortable . also able see amazing fountain performance lake front Bellagio bedroom window . the location hotel first class – right strip Bellagio opposite Flamingo next door . also useful near station Strip Monorail Flamingo ' well worth buy day pass take seven hotel location along strip . hotel also drop point several hotel ' fool . . . close . get example Sands station Stratosphere ' good half mile walk ! ( ride Stratosphere awesome - local would say ! ) eat Bill ' Steak Restaurant victorian Restaurant meal excellent . all , pleased hotel ' great day Las Vegas – one lose money Bill ' easily place ! however , want location nice pool scene laze around - lose money – maybe one large hotel facility would suitable choice . 
 Nov 17 2008 	 avoid hotel - horrible customer service ! 	 note hotel 72 hour cancellation policy . can not make reason ( death family , airport shut due bad weather , whatever - could care less rude ) , still pay ! book hotel internet site Wednesday Friday night ( less 72 hour advance ) . try cancel Thursday ( 24 hour suppose check ) . not notice cancellation policy 72 hour say still going charge we unless sell room ( include - last ) . lucky we busy night - Halloween , 4 room leave . Friday morning phone message say rented room include would charge we . however , get credit card statement still charge we full amount . room rate not discount way big casino charge night , book anyway base high review . credit card company will not dispute us b / c verbal agreement would not charge we room someone else stayed pay . get pay twice one room , illegal . 
 Nov 14 2008 	 great short break 	 good thing Bill 's location - right middle strip within walk distance well - know attraction . be also much small giant hotel like Bellagio etc . nothing like grand suit we . room fine well furnish little small Las Vegas standard . staff generally friendly ( free ) valet parking work treat . couple meal cheap two restaurant find food & amp ; service quite good . rate seem vary dramatically depend day week - happy avoid weekend big saving make . 
 Nov 12 2008 	 GREAT place gamblin ! 	 not stay Bill 's spend day last weekend trip Bill 's play black jack . GREAT - dealer nice , facility clean , table limit low . fun , low pressure atmosphere gamblin ' middle Strip ! 
 Nov 11 2008 	 one Night Stand 	 reading review decide try Bills . normal location LV Luxor , think would try stay close center strip , something not do since Harrah 's Holiday Inn . gamble Bills ( Bills ) know small casino / hotel . like fact within walk distance Battista 's Ba Ba Reeba , two favorite restaurant LV.We stay one night transfer Luxor . the room fairly clean , noisy , cold . know short sheet 6 foot tall like also understand uncomfortable night . light sleeper amount noise come street casino sleep lose cause . in bathroom , one end tub / shower ( low water pressure ) small stained glass window would not close correctly reason room noisy cold . take shower chill experience say least . the hotel smokey . really smokey . filtration system must inadequate non - existent , not like environment . wife allergic nicotine really miserable . problem Luxor , casino . we find restaurant expensive , especially old hotel . never eat , look price menu leave . check ask coffee pot , young lady behind counter assure we would deliver . never come . not recommend enjoy comfort stay hotel . the two time deal counter personnel ( check ) impress courtesy speed . side note : like trivia irish cuisine visit Mc Mullan 's Irish Pub , Tropicana , Tuesday night . great food , great fun . 
 Nov 8 2008 	 great deal old school Vegas 	 stay Bills SEMA show . ideal practical people like we . Great Location , cheap drink , great 14.99 24 hr . prime rib , clean room big plasma easy get room . step street , show key security couple floor room . room overlook corner LV Blvd Flamingo - the center strip . great view Bellagio fountain ( 5 night taxis , 2 movie , 5 day internet charge cost we $ 419 door ! ! ! ! ) . service excellent . coffee pot room save we alot frustration morning ( coffee shop line early ) . two great show close Flamingo take exactly 4 min walk room show ( x burlesque George Wallace ) . Bellagio , Paris , Balleys Planet Hollywood close enough walk fancy dinner show . favor get prime rib special Bills . take less time fast food place frankly steak good taste Vegas . oh yes , use monorail long trip . use everyday get SEMA show convention center ( 8 min actual train time ) . station right next door Flamingo ( total walk time room 9 min ) . wany opulence chic - chic , Bil 's be not place . want clean convenient hotel outstanding service Stay Bills . bill fact .... canned beer $ 2.25 Bar .... free entertainment open - type lounge everyday ( Big Elvis late afternoon later eve band ) .... $ 5 blackjack table ... coupon book two one drink coupon $ 5 blackjack bet coupon .... half price show ticket box office ( buy show ticket show strip - not really half price $ 10 - 29 less internet price ) ... wireless cable internet cost $ 11.99 day ... movie $ 11.99 ... not go prime rib early eve place pack ... fridge room ... good bathroom stuff ... bring fancy clothe go one night chic chic place ... leave pretencienceness home stay Bills . 
 Nov 7 2008 	 Bill 's place ! 	 really enjoy stay Bill 's . easy check , old nice room , quiet small enough not spend life elevator . right middle strip close everything . use pool Flamigo next door . would go back . 
 Nov 6 2008 	 Best Vegas Trip ever 	 never really luck Vegas vacation . usually get bored wind stay wrong hotel try many thing . , time right . arrive Monday afternoon stay Thursday afternoon , prove perfect duration . Bill 's Gamblin ' Hall & amp ; Saloon right center Strip , sandwich Bally 's Flamingo across Caesar 's Palace . cost $ 65 / night flat panel tv , large room , two comfortable bed , share Flamingo 's pool , one good Vegas . also not huge trek get room outdoors , experience past Vegas hotel / casino . bar $ 1 margarita , pretty rare Strip , room fantastic view Bellagio fountain Paris Eiffel Tower . see Elton John 's & quot ; Red Piano & quot ; Caesar 's Palace , location perfect . dine ah Sin Paris sushi , prior show , fantastic meal . whole trip great be look forward return . 
 Nov 4 2008 	 great price 	 great location right middle strip .. could not get well location . opposite Cesars , Bellagio Ballys , great price.nice big room 2 bed , plenty rom suitcase etc , big flat screen tv , friendly staff , good price meal especailly breakfast.cheap drink nice small casino Fat Elvis singing free . good choice visit flash hotel without pay price & lt ; & lt ; flamingo nest door nice garden real flamingo need escape smoke noise .. 
 Nov 4 2008 	 first time Vegas enjoy Bills would try somewhere else next time . 	 room lovely quite big . street noise night pretty bad . Guess 's fault go bed early ! first time Vegas like we - will walk none stop look everything exhaust night time . we enjoy buffet Harrahs follow Legends Show . definately see show sort Vegas - highlight . if ever go back would stay one nice hotel pool etc live little . spend less time look everything ! 
