welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Dec 21 2008 	 can not wait go back ! 	 husband stay Westin December 11 - 14 , 2008 , delighted choice . hotel street light sound times square , short distance area . check staff polite helpful give we map city check . get room surprise small . be use New York City hotel room bit small . stay traditional king room 310 square foot . perfect we ! reservation Shula 's steakhouse evening arrive hotel food fantastic ! would definitely recommend . also room service awesome ! able walk destination problem . 20 minute walk Radio City Music Hall action area . lightbulb burn bathroom call front desk get take care , maintenance man 3 minute , yes say 3 minute . staff impressive enjoy location . hotel one street several theater , plan seeing show great location stay . also enjoy way lobby decorate Christmas , understate yet elegant . service , comfortable bed , hdtv , overall experience great would highly recommend property . happy travel ! ! ! 
 Dec 16 2008 	 Love ! 	 stay Westin many time last 5 year & amp ; LOVE place . never problem part hotel . member staff always happy help . Beds Westin FAB . view amazing , could see Empire State Building room , make we happy . eaten steak house hotel & amp ; good steak ever ! ! ! right next Times Sq , bang middle ! 
 Dec 15 2008 	 Honeymoon difference 	 enjoy stay hotel , times square find quiet businesslike feel overall lovely stay . especially see room look Times Square take Madame Tussaurds . room large clean maybe luxurious have expect . 
 Dec 6 2008 	 keep come back Westin 	 Westin locate close subway stop walk distance Bryant Park , Rockefeller Center , many theater . security night excellent , check ID 's let people inside . room clean view amazing . bed Westin 's wonderful . hotel quiet , suprise Times Square . customer service good . past year , two situation occur , one involve shipment , health problem , helpful . starbuck building , coffee machine room Starbuck 's coffee tea . although Times Square hectic , Westin quiet . try many hotel , decide stick Westin . prefer W hotel , seem new room nicer . 
 Dec 3 2008 	 Westin way go 	 research know expect good bad . bad stuff really apply like sink mirror situation . first arrive hotel via Super Shuttle , drop corner . one bag back pack . enter ground floor lobby area turnstile doorway kind tricky luggage . proceed reception desk check . offer room upgrade top floor outstanding view downtown Empire State Building . could ask . room usual Westin thing like Starbucks Coffee , water bottle , glassware fully stock minibar . thing miss shampoo conditioner call Service Express number three set send within ten minute . two elevator bank . Elevator bank & quot ; & quot ; floor 2 - 23 elevator bank & quot ; B & quot ; 2 - 45 . since room 45th floor , use second bank . Westin Club locate 8th floor provide breakfast evening snack daily . free due Starwood Status . could gain access via Club Level category room $ 100 room . one restaurant hotel . eat couple drink bar . bar tender , Brian , helpful kind . also another bar next lobby , Bar 10 , basically extension lobby . close prior noon leave small area front reception people sit . personally like option think area open guest time . see Westin Hotels . people work Bell Desk seem overly friendly . , New York friendliness norm . choose hotel Times Square area , hotel would good choice . close everything yet far enough away noise would find close Broadway 7th Avenue . immediate area around hotel kind tacky , good deli 's , fast food even nice Jazz Bar around corner . would definitely stay recommend single family . guess next trip city , decide W Times Square hotel . 
 Dec 2 2008 	 another fabulous stay ! 	 Westin definately hotel choice go NYC . location premium service exceptional . close good shopping sightseeing would foolish stay elsewhere . daughter finicky traveler , Westin clean , comfortable reasonable . asst . Front Office Manager go way make sure stay unsurpassed . would highly recommend stay plan visit city , disappointed . 
 Nov 29 2008 	 Fantastic hotel - great view fab room excellent location 	 stay 5 night mid Nov 08 , hotel great location main attraction New York although be Times Sq 's entance sq 's noisy . we room 37th floor look Empire State building fab . huge bed , super clean room , starbuck coffee room everyday , flat screen tv marble bathroom toiletry . I would definately recommend hotel . 
 Nov 26 2008 	 Great Value 	 family 13 year old daughter stay Westin Nov 21 - 25 2008 . book bidding get low rate . arrive 1 hour checkin , nice give room high floor 2 double bed need . we view Hudson towards New Jersey really enjoy large window . standard room medium size New York nicely update really good HD plasma television . bathroom small , newly remodel nice . love everything hotel . stay Phoenix hockey team Wayne Gretzky stay always buzz front fan wait . possible issue one dining option inside hotel - Shula 's expensive steakhouse . need go starbuck bottom floor outside hotel eat , really not problem . lobby not tremendously huge splendid , plenty seating , need . favorite meal light brunch Sarabeth 's Central Park West . 
 Nov 18 2008 	 Fab New Year ! ! ! 	 great hotel perfect excitement New Year Times Square . very comfortable room good view , try room service breakfast two day great - perfect relax start busy day sightseeing . woiuld definitely return ! ! can not wait . 
 Nov 18 2008 	 one good hotel ever stay 	 Westin superb . stone throw away Times Square main area New York . the hotel beautifully lay , room modern everything could possibly need . great view river Jersey . on website go buy Westin bed - fantastic , could get one would . nothing say - superb ! 
 Nov 12 2008 	 great hotel location 	 take wife romantic getaway weekend . really nice hotel . arrive really late flight delay check we quickly . representative ( representative training ) show we room carry luggage . complementary internet , bottled water . thing expect upscale hotel . corner room nice view king bed . room bathroom nice size . ' ve hear room hotel NY rather small . location hotel could well . one block Times Square block broadway theater . stay use Star Points . decide use Star Points , compare price hotel other nearby 's competitive reasonable give type hotel location . hope get back . 
 Nov 11 2008 	 love ! 	 hotel really treat trip . stay 4 night late October fantastic stay . check quick easy , give standard king room 30th floor . room not anything huge , definitely plenty space . hotel location perfect , block Times Square action , make easy walk whenever want eat , catch subway ( also station right front hotel ) , go show . pro : -location , location , location - friendly staff - comfortable bed - Nice LCD tv ( real hd , stretch ) -huge bathroomcons : -very expensive room service - some street noise sirens - pricey internet business centeroverall would definitely recommend Westin Times Square , would plan stay next trip New York . 
 Nov 6 2008 	 hotel perfect ! 	 look nice clean modern hotel one . hotel conveniently place attraction ny offer . staff friendly attentive . walk almost everywhere hotel . lovely bed 
 Nov 4 2008 	 terrible hotel stay away 	 Location quite poor , hotel right Times Square 8th avenue instead , across street bunch [ -- ] shop . room quality average , nothing special , hotel 's ambiance terrible , reflect neighborhood really in . frankly feel unsafe walk around neighborhood , definitely would not come family sure . also poor location mean taxis almost impossible come ; be quite isolated . stay away , million well hotel NYC price level . 
 Nov 4 2008 	 Solid spectacular 	 get good rate hotel recently 1 - night stay . keep mind , & quot ; good rate & quot ; relative term NYC , rate fair . nothing bad stay , location not quite live quality level reputation fine Westin brand . on plus side : -great bed , towel amenity trademark Westin - quiet room , noise bleed halls.-starbuck coffee , good in - room safe nice quality televisions.-Polite reception courteous , professional staff - Loved & quot ; double - headed shower ! minuse property primarily term build condition design.-my room significant number wall scratch , carpet stain , little chip furniture simply not feel & quot ; luxurious & quot ; .-Some pretty hefty fee use internet connection weight room discourage try either.-No robe room , different Westin 's ' ve stay in.-a loose lamp fixture affixed wall . , life death deal , unbecoming luxury business hotel.-Business center , look , seem incredibly crowded squish . while would definitely stay , bed , great location , friendly staff make competent comfortable night 's stay , feel like hotel push little raise & quot ; true luxury & quot ; reputation . new room furnishing go room make sure everything fasten tight 's crossed would make big difference . 
 Nov 3 2008 	 well worth ! 	 love stay - 39th floor fabulous view 42nd St . location excellent - 1 min Times Square turn corner feel remove hustle & amp ; bustle feel quite peaceful . NYC could ever describe ! room exactly describe bed live & quot ; heavenly & quot ; title . try Shulas not disappointed - would recommend hotel anyone . 
 Nov 2 2008 	 Perfect ..... 	 parent visit hotel 5 night celebrate Mothers 60th birthday . everything hotel perfect . I contact hotel hand request high corner room immediately receive reply say would upgrade corner room executive privilege ! ! dissapoint room fabulous , view incredible Hudson one side esb heavenly bed joy jump day sightseeing . wake 4 am first morning sunrise gorgeous skyscraper . the executive lounge provide we quiet place sit chat day plan next . able help complimentary tasty hor d'oeuvres soft drink . could also beer glass wine $ 5 ( much cheap bar ! ) breakfast lovely , porridge bagel fresh coffee fruit juice . we make feel welcome every member staff Hotel , check breeze , bar staff , housekeepers concierge warm genuinely want we great time . hotel easily provide clean comfortable room hotel little thing make difference ; mother receive bottle prosecco chocolate cover strawberries arrival bottle champagne strawberries birthday gift photo frame wrap beautifully . purchase cake elsewhere hotel store overnight provide we mini fridge room keep cake chill . also send vase flower within minute ask . late check 4 pm say could use executive lounge taxi came hour later allow somewhere quiet sit instead busy reception . the hotel perfect we respect location , love walk midst hustle bustle , minute theatre , shop take away . find superb restaraunt block away eighth avenue 50th call Sosa Borella , lovely atmosphere excellent food couple minute Wintergarden theatre . shop ( although cheap anymore , bargain Levis £ 22 macy 's ) take two show excellent ; Mama Mia Haispray , get hairspray ticket half price two hour TKTS booth red step times square , short queue 12 booth great place take photo illumination . although Times Square never go sleep ( shop Billabong midnight ) soon enter room complete silence . great thing ; Top Rock , 3 hr Circle line cruise ground zero museum book hand website read review trip advisor ' thing ' really worth read whole trip full go smoothly . take horse carriage central park mother birthday , watch people iceskate sunshine . take subway cheap , clean much spacious tube . easy navigate friendly people help sure . go bloomingdale lunch twice Diner opposite lovely , portion huge ! service excellent . feel completely safe time New york . a great bonus able watch northern light flight home , something never forget . overall Westin perfect choice us thank staff especially Maryann make Mothers special Birthday memorable . 
 Oct 31 2008 	 Complete Satisfaction ! 	 family pass New York way wedding , decide spend one night Mid - town area catch Broadway show ( Phantom Opera ) celebrate wedding anniversary ! ( know ... not choice , bring kid we ... ) choose Westin NY Times Square mostly bacause overwhelming number positive review site ! well , let tell ya , well deserved , will add vote list ! amazingly satisfy experience ! couple nit - pick , go later , insignificant comparison overall positive impression hotel service . the hotel ideally locate anyone plan visit Times Square and/or catch Broadway show NY ! ( tourist / visitor not fit profile ? ! ) 's small city block away several major Broadway theater , one large block away Times Square ... close enough easy short stroll , even drizzle like , far enough away affect bright light loud noise ! think take we 3 minute walk Westin theater Phantom . also , rental car , guest not , be subway station right next hotel , Port Authority 1 small block away ! can not get convenient ! make reservation , request early check - in room 2 bed . , upon arrival NY , call front desk check room availability pleasantly surprised upgrade we corner deluxe king room ! ! unfortunately , could not take advantage 1 king bed ... ( fault , not change default & quot ; 1 Adult & quot ; make reservation . ) , alas , front desk clerk quickly find room 2 bed we . room not clean yet , drive TKTS office pick show ticket lunch call hotel . time room ready ! even room change , still able check - in hour standard 3 pm check - in , early , early hope . , front desk lady friendly helpful rearrange room apologize delay ! finally drive hotel -- first nit - pick -- none door man friendly . efficient unloading car welcome we hotel , speak like record without warmth even smile . everyone else hotel short stay friendly , courteous helpful ! fact , find daughter leave doll car , bell boy , busy unload luggage room , quickly call downstairs . unfortunately , car already drive away independent parking garage block away . ask garage return car , would ' ve charge we another $ 40 parking fee ! ! , bell boy volunteer show location garage . thankfully , able retrieve # % @ & amp ; ing doll hell break loose ... room locate 40th floor huge window face toward Times Square direction ! ! amazing view city skyline ! ! even see pedestrian neon light Times Square building . , surprisingly quiet be high . street noise muffle barely audible . wife say , could not ask well room location ! ! room clean , modernly decorate furnish . spacious NY standard . even kid luggage , not feel cramp . wife love iPod dock stereo alarm unit ! big LCD TV , not try short stay Phantom show . last , least , 2 Westin Heavenly bed soooooo comfortable order one yesterday get back home ! ! ! bathroom highly functional roomy well ! kid love 2 sprayer shower head ! think neat thing . , bring 2nd nit - pick . counter space bathroom limit shallow . kid accidently tip bottle lotion counter , fall toilet . many know young kid , sometimes not flush ... let us say , not pleasant ... oh , big surprise stay room service deliver complementary bottle champagne 5 chocolate cover strawberry help celebrate anniversary ! ! ! WOW ! shock ! ! wife pick jaw floor find ! ! afterwards , giddy generous considerate gesture ! ! ( , maybe champagne make we giddy ... ) oh , oh , top , get email hotel customer service apologize mix room ready arrive NY . gesture concern , credit starwood account 5,000 point ! ! say else hotel guest expect ask ? ! ! ! 's one incredible experience exceptional customer service ! must take hat Maryanne , Westin 's hotel manager , make stay special memorable ! know family stay future visit NYC ! ! 
