Best 	 else celebrate 21st b - day Las Vegas . try decide hotel hard many choose , glad one pick . lake view room beautiful watch fountain view strip mountain background . room fully equip everything could need want . hotel wonderful scenery lot detail . spa one good hotel offer many amentitie . tour hotel recommend hotel beautiful relaxing not feel like mall like hotel make feel . casino nice food little pricey never hungry complaint want place quick bite eat variety something choose , everything expensive strip . 
 romance retreat package Bellagio highly recommend ! 	 truly memorable package offer Bellagio . check Bellagio web - site info . 's splurge night , well worth . BF enjoy fantastic service , limo transport VIP check - in , couple massage ( Mike intuitively know exactly sore spot ! ) , magical dining experience Picasso ( BF stop rave fallow deer ) , stunning Cypress suite ( love & quot ; & quot ; & quot ; & quot ; ensuite incredible view fountain panoramic window ) , imagine well experience . order room service breakfast , deliver promptly , tasty . negative comment include call make housekeeping check suite . ensuite in - lay carpet center marble floor , carpet clearly vacuum , cover hair . quite noticeable disappointed obvious lack housekeeping . housekeeping send someone immediately vacuum , rest stay seamless pleasant . favour book package disappear . 
 amazing college graduation gift trip 	 husband deliver promise take 2 daughter trip Vegas . trip plan September take 3 day US Thanksgiving holiday . husband travel throughout much world stay many top rate hotel . Bellagio suite ( exact name ) far comfortable room ever stay travel . full sized living room dine table family . room include bath section plus powder bath . never see suite room like Europe ! book deluxe lakeview room daughter could happy . we eat Jasmine first night . music play Bellagio fountain amaze sensory experience . miss stay hotel . last night eat Olives restaurant ( spectaular ) forewarn pricy . want see Cirque Soleil & quot ; & quot ; theater wait arrive . Book least 2 week early want good seat . 
 can not wait go back ! 	 husband stay Bellagio one week November 2009 . first ultimate spot strip . good view ( get lakeview room highly recommend ) center & quot ; strip . & quot ; hotel spectacular . couple minor thing update room around hotel size hotel amount people pass day ( thousand - no kidding ) look amazing ! check - in take 15 minute move rather quickly many people line . huge resort people world travel see , , not expect one arrive . staff work hard accomodate hundred people time . anyway , room service great , twice day . 's wonderful come back brunch dinner bed make . take full advantage service hotel provide , barely lift finger . long week lot shopping bag hotel gladly bring box room pick wewere do ship Business Center . People complain smoke hotel , hello , Vegas 's Casino - what expect ! 's perfectly quite room never get disturb . in - room Dining fantastic reasonably price luxury hotel . one fear room double book b / c read problem Bellagio occasionally . assure upon arrival would never happen sure enough rest dinner 5th night someone use key get room . luckily lock door . speak manager , nice apologetic . not look comp anything b / c really want inform situation . give we new key make sure not duplicate . later night receive message front desk say remove charge room service order . make we feel little well b / c way handle situation speak we face face . , ridiculously large resort many people ( tourist local ) pass , can not expect 100 % perfection certainly everything accomodate make stay pleasent possible make fault . Buffet great breakfast dinner twice b / c food never really change . warning : buffet price double weekend . noodle great asian spot lunch Sensi fabulous dinner . recommend surf turf Sensi . flavor incredible . Fix restaraunt great atmosphere entree flavorless skimpy price . enjoy eat good food afraid spend good meal Fix favorite . almost every night enjoy Caramel Latte Gelati Gelato Cafe near pool - it happen foot past guest elevator . speak guest elevator , security standing make sure key access . make feel much safe big place . someone assist everything . need taxi line outside hotel time , well hotel . call concierge whenever need ticket show , reservation restaraunt easily take care thing we . saw & quot ; & quot ; Cirque De Soleil Bellagio make easy get seat right away . assign seat , , wait heavy line push . fantastic show color , music amazing talent . also see Zumanity Cirque De Soleil New York , New York b / c love & quot ; & quot ; much . zumanity adult show 18 + fantastic less acrobatic comedy . need open - minded shy one . also , get couple row back show might get WET & quot ; & quot ; pick participate Zumanity . also , call concierge front desk , answer phone name , save trouble give information . the Conservatory gorgeous themed season . great spot take picture since color jump . always someone clean around hotel tell well keep 5 star . visit hotel step back Bellagio , realize incredible atmosphere luxury hotel . fountain pride glory give amazing feeling . worth watch show outside terrace inside lakeview room . go top Eiffel Tower see fountain breathtaking . overall , ultimate place stay Vegas . People know Las Vegas , know Strip expensive place stay , eat , play shop . visit Las Vegas Strip finacially challenge . cost much planned . gorgeous modern hotel view location . can not wait visit Bellagio soon . 
 amazing ! ! ! ! ! 	 stay one night end 4 night stay Vegas friend . check quick easy , put floor friend . room amazing , clean , big bathroom great . room deluxe lakeview room massive window overlook fountain beautiful . six us room bottle champange watch fountain dark music t.v . say one good night ever ! ! ! ! ! sad one night end . would deffinately stay next time ! ! ! 
 High Expectations meet ! 	 perhaps unfair Bellagio expectation high arrive maybe fail appreciate quality hotel . expect , everything superb - bathroom view favourite feature . stay Spa Tower initially put - off constant drooning noise 26th floor . quickly relocate minimum fuss go great experience hotel . everything perfect extra thing hotel appreciate - indoor garden freshly make crepe highlight we . hotel much another casino room famous water fountain never fail take breath away . 
 ocean 11 	 Pool area fantastic , room fantastic , choice resteraunt good , fountain spectacular , location fantastic ( place walk distance ) 3 day enough vegas . 
 Beautiful Place Horrible Service 	 design decoration stunning , lack customer service stun five star hotel . every staff member come contact rude , curt plain unfriendly . work hr see type behavior , make think come top . 
 Bellagio - Las vegas 	 lovely hotel twice would go . 
 great poker room 	 go play poker vegas . great hotel reason . overprice . fountain amazing 
 easy like.look deal 	 able get good deal due time travel book way advance . even though check early front desk madhouse get room right away . dump bag take friend . easy catch cab hotel / casino not want walk . enjoy leisurely late lunch cafe , enough food need snack rest day . you place hang besides casino . Felt luxurious , overdone hotel see Strip 
 Beautiful expensive 	 Bellagio impressive entrance lobby lucky enough pay suite not spend much time jump massive check in / out queue . experience Bellagio great afford look bill . restaurant inflate price shop . service good though . 
 fabulous - cheer check staff though ! 	 negative check staff beyond miserable get give room spa tower likely able hear maintenance noise . complain though move main tower . view lake bellagio immense bed incredibly comfortable . great central strip location . housekeeping staff brilliant . 
 Loved ! 	 stay standard room fountain view . know not room long , ... view ! lovely , spacious room . big comfortable bed , big bathroom etc . awesome location middle strip . buffet breakfast bit much , dinner great . make sure try Noodles restaurant .... yum ! overall , great stay would certainly stay . 
 great ! ! ! 	 great shop love fountain show .. eoom service horrible overprice 
 View Fountains 	 hotel whole fantastic , classy ... room view fountain get old , bed small , could hear next door neighbour bathroom . view fountain room spectacular . stay previous year new wing , room heap well , new not hear neighbour . also great view strip fountain room . stay would recommend part hotel . 
 Perfect stay 	 stay Wynn Parlor Suite 4 month ago , bit worried try Bellagio , fear would disappoint . fortunately fantastic week - end ! request pick - up airport , standard Bellagio Limo , offer hotel . make reservation 1 - bedroom penthouse lucky enough upgrade huge executive suite ( 233sqm / 2515sqf - 9 phone - 5 flat - screen tv small one bathroom 60 & quot ; one dining room ) locate Spa Tower . view bedroom nice ( towards Paris & amp ; lake ) great living room ( back hotel train station / City Center ) .We access executive lounge ( long queue ) line pass . breakfast buffet fabulous , impressed décor . use minibar complimentary ( know favor thank Amex Centurion ) .Overall would say public part less impressive Wynn , walk lot . situation Strip unbeatable , value much high ( depend season guess ) .For wonder possible enjoy swimming pool late November , least 2009 yes ! several pool close still one , large enough , people sunbathe swim . 
 Sep 10 2009 	 Perfect 	 perfect ! central loacation strip make good place stay Vegas . classy elegant inside . I could live corridor , nice restaurant excellent . good snack Palio great meal Jasmine window table look fountain . we full view fountain , across Paris hotel window , constantly hop see water show . as Christmas whole decor add seasonal feel , snow first time 25 year ! ! money , pay hotel bill one good ever stay . 
 Sep 10 2009 	 great hotel disorderly service 	 stay Bellagio last week Aug. ' 09 R & amp ; R. Lets start really like : Bellagio Suite . highly recommend . high floor , nice view , strip . get room back hotel , ok . ammenitie room wonderful . can not beat location ! able see & quot ; & quot ; outstanding . also chance visit spa massage . facility nice clean . massage good . will leave . ' ve well . now thing not like : check - in check - out experience terrible . let explain . book room line say special area go guest book suite . never find room , check front desk . mob guest scatter lobby . wait either check , line , banker rope tell anyone stand next . tell front desk person issue completely agree turn manager also agree say try relay message upper management without success . upper management need put ridiculous check experience . would hope experience caos hotel caliber would reconsider make check in / out bit orderly . otherwise must thier head sand , literally ! restaurant eat place Bellagio issue . the staff restaurant complaint management . even get yell another customer cashier cage try cash ticket , actually cut front we believe next . rope setup indicate stand . once finally get room , area carpet wet . dry know clean staff probably try clean stain . , would expect hotel distinction would replace carpet stain could remove . sloppy . in addition decide visit Bellagio buffet , think twice go somewhere else . food bland tasteless , would expect Bellagio . addition cashier anything nice , like miserable even thank . $ 30 / person worth . disappointing experience . overall experience frustrae deal lack order hotel , would expect hotel category . plenty hotel strip , sure well , since run MGM . advice check Trip Advisor carefully select hotel strip . room good deal , service . 
 Sep 9 2009 	 fantastic room view . 	 stay Bellagio March 2009 king deluxe room . plesantly suprise look window see face fountain . room big huge marble bathroom . there button next bed open close drape . also turn service always clean towel make bed ( plus chocolate pillow ) .this perfect hotel romantic getaway . make sure get sweet Jean - Philippe 's Patisserie Bellagio . 
 Sep 9 2009 	 exceptional - choice stay strip 	 absolutely faultless , checkin staff , bar , restaurant , casino , room , room service , fitting , cleanliness , facility , checkout .... treat meal Olives terrace night overlook fountain , do not get much well ! ! ! nothing say ... real classy choice stay strip ... young family , would incline stay one Disney type theme hotel ... adult , choice . 
 Sep 8 2009 	 Classy 	 recommend hotel 100 % . although venetian personal favorite , LOVE Bellagio . classy , timeless , clean , 5 star resort . 
 Sep 8 2009 	 stay anywhere else Vegas ? 	 upon arrival Bellagio park conveniently locate car park drag bag reception . sadly 3.00 popular check time keep wait check 20 minute . eventually get counter clerk apologise profusely immediately upgrade we fabulous fountain view room 24th floor - service ! start service Bellagio perfect - room porter girl bring drink table , restaurant staff . room flawless - luxurious tee , hotel resort mere hotel - 's much go . go simply miss & quot ; & quot ; - one expensive show ' ve ever absolutely worth . 
 Sep 6 2009 	 Phenomenal Stay 	 husband spend 8/30 9/2 . first time Vegas husband 3rd time . Bellagio first we . read website religously 2 month get . course one could hesitant bad review mix . experience , glad proceed plan . Bellagio beyond word . get penthouse suite fountain view , 34th floor . executive lounge check little wait time . bell man professional expaine amenity room . security reassure . yes , want turn early fountain street noise little distracting , turn late . room wonderful , clean want leave . spoil . lap pool nice spend small amount time . courteous bar staff come around ask would like drink . eat Sensi one night husband crispy shrimp . say good shrimp ever eat . Joseph , waiter professional knowledgable work . huband take Prime birthday 2nd . fantastic ! ! walk thru strip casino amazed architecture . bellagio casino blast . loved penny slot : ) husband special touch : ) definitly stay Bellagio next visit . 
 Sep 6 2009 	 get to love Bellagio ! ! 	 arrive Tuesday Sept. 1st . 9:00am . walk right counter help Stephanie upgrade we fountain view extra charge even though room free begin offer recieve mail ! scour review prepared pay extra $ 50 . night upgrade room available afternoon . nope , case ! room within ten minute ! every staff person come contact pleasant . room keep clean cleaning staff greet we smile wish we great day . ' m sure people leave negative review staff . people arrive Bellagio walk around nose air top expectation demand get deserve . give smile respect get smile respect . simple . check Friday morning Sept. 4th . walk right counter check without hitch . oh extra tip people need coffee room . take small travel coffee maker make one cup coffee time ! 's small plastic auto - drip , light weight . do not forget bring ground coffee creamer . hard find hotel strip coffee maker room anymore . 
 Sep 6 2009 	 Service prior arrival -incredible ! ! ! ! ! 	 want make sure complete initial review service receive prior even arrive Bellagio September 7th . speak Lisa call direction parking location talk Tim concern information need Slot Tournament play Tuesday Wednesday . 2 employee could helpful , charming talk . ever hire , must also get ' thumb ' hire pleasant , knowledgeable people . experience prior even arrive Hotel make trip something really excited . thank much look forward stay ! Kathy Laughlin , Nv . 
 Sep 5 2009 	 Perfect Anniversary Stay 	 stay Bellagio Penthouse Suite , room 29068 , 8/30/09 9/4/09 . corner suite far end west wing . penthouse Suites beautiful ! room face south ( pool complex , City Center ) west ( mountain , Palms , Rio ) . ask upgrade , retrospect , glad ' get fountain view . room absolutely silent whole time , peaceful getaway hustle bustle strip . mountain view romantic sitting tub night . the suite include large living room couch , chair 42 " LCD HD television . nice dining room , bar bathroom main living area . bar include refrigerator stock overprice stuff , also another refrigerator put stuff . even include icemaker ' go hall ice . the bedroom fabulous . highlight bed - comfortable ! wife agree good bed ever sleep . cabinet foot bed hold another HD tv . push button tv rise cabinet , go back turn – cool ! curtain power well . the " man ' " bathroom toilet , LCD tv counter , plenty closet space , lot towel wonderful steam shower . " woman ' " bathroom another LCD tv , small bathroom toilet bidet , closet towel . highlight large Jacuzzi tub floor ceiling window face west . absolutely gorgeous . some people complain room Bellagio tired date . experience , totally disagree . room clean update . ' ask more . the staff courteous professional . everyone meet friendly helpful . meet staff member hall step aside let pass , along nice greeting . feel like royalty ! suite include limo airport Executive Suite Lounge . give exclusive check - in area , well drink snack throughout day . also get line pass buffet Café Bellagio . we appreciate security . show room key get elevator . separate elevator suite floor , require room key activate elevator . ' forget ask " secret " elevator take suite . behind unmarked door exclusive ! hotel busy . lot tourist attraction , prepared lot people . know going ' bother we much . pool area busy , always find two chair together near pool , either sun shade . the casino wonderful . comfortable gambling area ' ever experience . play slots video poker . huge win , plenty good action . well anywhere else play . drink service spotty . sometimes never see waitress , time service slow . couple massage spa . first massage we , think excellent . facility amazing – whirlpool , sauna , steam room , relaxation room . definitely recommend spa . all , highly recommend Bellagio hotel . 
 Sep 5 2009 	 Great Hotel 	 decide last minute check another hotel strip move Bellagio ( one awful ) get great rate - despite holiday weekend ) would expect reception busy wait long 5 min check . arrive 10.00am allow check get room straight away Spa tower . the staff service impcableroom well furnish - cleanthe downside think room lack tea / coffee facilitiesOn check - out collect bill receiption bit time consumingwouldn ; hesitate re - vsiti 
 Sep 5 2009 	 Nice could well 	 book fountain view room 3 day recent vacation , stay another Vegas hotel strip want something romantic near action . fact parking guest attendant casino little annoying , get difficult find near parking , travel suitcase might walk several kilometer get front desk , , disappointingly , find big line people try check . really find unacceptable , picky person , wait 45 minute line check appear ridiculous , honestly prepaid reservation , would ' probably walk away another place . every strip hotel place huge luxurious , also impersonal full wannabe , gambler , drunk people , merely dress lady curio tourist lol room nice , bed impressive term comfort TV like 20 channel . bathroom tub great . view fountain good inversion ever . beautiful ! warning , go bed early , avoid room cause fountain noisy work midnight . Buffet , although still good town , unbearable line , hour get site . place good be not good ya know ? also annoyed preference hotel guest , different live opinion , parking , ' t. Overall place nice would stay , rather go Paris Wynn strip Hyatt place Planet Hollywood strip . 
 Sep 4 2009 	 Clean Kept Rooms - Professional Staff 	 stay four night . two room 20 th floor . little disappointed requested side side meet . next day , staff accomodate request- logistic . fountain high floor entertain set hotel apart . business service ( $ 1 minute check email ) web connectivity ( $ 15.00 day laptop ) seem excessive would opportunity hotel gain loyalty would accomodate manner . business traveler sure hotel charge . 
 Sep 3 2009 	 Breath take Experience ! ! 	 book ROMANCE PACKAGE.It come Cypress Suite Room best room ever get high LITERALLY watch fountain room ! great View hotel around . eiffel Tower accross street romantic view . package $ 995 one night additional $ 500 remainder stay 3 additional night . well worth . include : package : -Limo Ride ( 6 ) Airport - Executive vip check .. ( free drink .. free little snack .. free wine .. lounge sit wait help 's line .. ) go Vegas .. get vip treatment .. get free vip pass BANK .. -champagne Chocolate Covered Strawberries bring room - Daily House Keeping - his / Hers Bathroom tv view ... -The bedroom separate divider .. tv front bed pop turn & quot ; & quot ; -Electrical control Curtains .. -couple massage - Choice Picasso Michael Mina two .. 's really goooood package . service : everyone nice POLITE . first get , already receive star treatment .. funny bell man take we employee elevator .. Short Cut ahhaha .. ; mind . dining : there s thai restaurant .. PAD THAI DIE .. really good pricey . around 10 - 11 bux huge plate boyfriend share ... Bellagio Cafe pretty good . go 4 am morning employee nice . burger awesomepicasso awesome . bet would PRICEY do not get package .. meal eat would probably around $ 300 . waiter awesome professional even insist take picture we outside front fountain show ... overall great stay Bellagio .. room pretty sweeeet .. CYPRESS SUITE .. 12th floor . originally put we 6th .. not like do not full view . make sure get top floor . play Pai Gow Bellagio . dealer always friendly helpful . $ 10 dollar table . pretty good .. lot hand : ) double money always good . drink order table always good . LOVE BELLAGIO ! pool : hard find spot shade .. 's plenty .. many pool choose . location : convenient ! everything like walking distance .. right middle everything . 
 Sep 2 2009 	 Disappointing ! 	 spend two - night Bellagio attend conference . check - in chaotic real line , rather mob folk ready check - in jump around try locate next available agent . recognize hotel design go casino check - in , walk front desk room long - way . comment check : 1 ) Bellagio provide receipt door day check - out , must go front desk stand line 2 ) double - check bill bill originally contain $ 25 charge " Refreshments " mini - bar never even touch stay . point , staff apologize remove charge bill make wonder many time folk get assessed charge without question . good point room : ) bathroom well - keep separate shower spa tub good amount space counter ; b ) King size bed comfortable c ) room spacious ) room contain bed , sit chair , desk . bad Points room : ) Old Phillips tv provide crisp picture , b ) limited tv station select – maybe 10 U.S. base 10 asian tv station , c ) carpeting begin show ' age , ) room dark e ) internet access $ 14hotel public area pungent cigarette smoke odor . 21st floor non - smoking room , soon elevator door open get strong blast smoke odor . ground lobby , well keep . pool area spectacular fresh cut flower hotel nicely do . food pricey . lunch two Bellagio Café ( chicken wrap , Cobb salad , soup , two drink ) $ 47 . good location strip easy walk Caesar ' , Planet Hollywood , Paris Hotel . opinion casino spend time . 
 Sep 2 2009 	 good great 	 get great deal 2 bedroom suite include airport limo pick return therefore decide stay Bellagio first time rather Palazzo , Venetian Skylofts . the room massive ( 4 bathroom , guest toilet , wetbar , dining room table etc ) overall little disappointed . & quot ; Executive Suite Lounge & quot ; small room lobby front door vip check take place . yes free wi fi compare concierge lounge Palazzo poor . also , find empty condom packet bedside table check show clean standard great . there private pool unlike venetian hotel . cabana one day $ 200 good ( include soft drink , plate fruit , crisp / pretzel ) get sun virtually day ) bellagio beautiful hotel great position Strip get great deal magnificent room would go Palazzo somewhere else 
 Sep 1 2009 	 magnificent everything anyone could want 	 bellagio would dream . 28th floor view room superb . staff friendly helpful special mention Gerald provide we dinner via room service make evening extra special . husband first visit vegas fall love bellagio fountain first visit . could easily stand watch day night never tired magic fountain music . wait return hopefully long wait . Loved , love , love ! ! ! 
 Sep 1 2009 	 Luxury Unique Hotel heart bubble Las Vegas 	 perfectly locate Bellagio luxury symbol accomodation Las Vegas . strip never would look nice hotel would . beautyful fountain play , classic interior design , yeah ... soul old fashion modern sin city rich meeting plesure trowing money away ... food suck . enter famous Bellagio buffet . good . 
 Sep 1 2009 	 worth stay fountain view - lakeview deluxe room 	 impress fountain view room , pay extra . location great , allow walkway connection major hotel . Buffet big deal , busy hype . try Paris Hotel locate across street , much well staff genuine smile . food tastier too . check poor , line system , ticket machine line rope . they many comment , yet not seem care . us tired traveller make wait line system first come , first serve . fair cause tension wait guest . I book 2 queen bed Expedia pay full rack rate , upon arrival 2 queen bed room claim 2 queen bedroom subject availability , suggest huge favour , allow stay king bedroom first night call front desk follow morning see 2 queen room come available . I get impression , book directly hotel , would treat proper guest get upgrade instead . after many call front desk , eight hour , manage get room originally book pay full for . I also ' negotiate ' line pass buffet , unhappiest staff encounter . Paris hotel staff locate across street , polite helpful tip well . view room fantastic thing worth pay / stay for . the car park area locate guest 's walk entrance room casino area . the room tv basic ' free air ' channel . swimming area well run polite staff . pool 3.5 foot deep . the Business Centre great , use online flight check - in print Boarding Passes , lady polite helpful . now experience view , reason stay , much well hotel around . 
